0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,181,214,196,113,64,36,0,0,1,0,0,0,0,0,0,0,44,162,255,245,200,178,207,255,234,243,240,120,1,0,0,0,0,0,0,0,128,183,88,36,0,0,90,90,4,1,31,255,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,223,224,12,0,0,0,0,0,0,0,0,4,36,33,28,29,56,159,240,195,135,0,0,0,0,0,0,0,0,0,0,105,253,253,252,247,196,93,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,71,190,133,29,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,87,238,66,0,0,0,0,0,0,0,0,0,120,85,0,0,0,0,0,0,0,56,248,75,0,0,0,0,0,0,0,0,140,20,1,0,0,0,0,0,1,0,61,246,2,0,0,0,0,0,0,0,145,41,0,0,0,0,0,0,0,0,0,198,100,0,0,0,0,0,0,0,90,155,7,0,0,0,0,0,0,0,0,168,163,0,0,0,0,0,0,0,0,144,224,69,0,0,0,0,0,3,148,217,21,0,0,0,0,0,0,0,0,0,71,200,230,118,61,106,197,250,175,16,0,0,0,0,0,0,0,0,0,0,0,0,68,141,155,168,93,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,57,99,92,46,0,0,0,0,0,0,0,0,0,0,0,0,0,30,188,249,249,255,255,245,198,31,0,0,0,0,0,0,0,0,0,0,62,255,255,131,136,136,136,131,199,215,9,0,0,0,0,0,0,0,0,37,243,255,103,0,0,0,0,0,0,67,7,0,0,0,0,0,0,0,0,142,254,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,212,255,0,0,56,113,109,20,0,0,0,0,0,0,0,0,0,0,0,62,255,183,96,196,247,255,255,187,11,0,0,0,0,0,0,0,0,0,0,29,233,255,255,225,147,103,233,255,72,0,0,0,0,0,0,0,0,0,0,0,81,127,92,5,0,0,210,255,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,241,240,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,255,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,255,255,9,0,0,0,0,0,0,0,0,0,0,0,2,12,0,21,125,255,255,72,0,0,0,0,0,0,0,0,0,0,0,0,11,154,141,229,255,241,98,0,1,0,0,0,0,0,0,0,0,0,0,0,4,171,253,242,149,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,181,200,239,255,230,139,48,0,0,0,0,0,0,0,0,0,0,0,96,249,255,233,224,193,252,255,194,64,0,0,0,0,0,0,0,0,0,1,0,28,88,0,0,0,24,216,255,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,255,253,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,255,253,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,255,248,254,255,238,96,4,0,0,0,0,0,0,0,0,0,0,0,0,78,221,227,143,77,180,255,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,202,255,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,255,255,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,193,255,239,5,0,0,0,0,0,0,0,0,0,44,0,0,0,49,234,255,255,219,21,0,0,0,0,0,0,0,0,0,164,239,180,144,203,241,255,215,241,78,0,0,0,0,0,0,0,0,0,1,158,255,255,255,250,250,254,107,2,0,0,0,0,0,0,0,0,0,0,0,55,144,226,154,77,84,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158,208,208,217,114,0,0,0,0,0,0,0,0,0,0,0,2,117,255,255,255,252,236,242,255,132,0,0,0,0,0,0,0,0,0,6,158,244,254,252,253,252,113,150,255,190,0,0,0,0,0,0,0,0,3,165,253,252,252,252,253,252,192,180,255,206,0,0,0,0,0,0,0,0,58,255,255,253,255,139,51,0,199,255,239,48,0,0,0,0,0,0,0,0,24,224,253,255,124,0,4,169,255,229,38,0,0,0,0,0,0,0,0,0,0,0,237,254,255,135,245,233,140,0,0,0,0,0,0,0,0,0,0,0,0,0,54,255,254,255,226,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,118,255,242,253,255,37,0,0,0,0,0,0,0,0,0,0,0,0,65,255,255,70,21,228,255,96,0,0,0,0,0,0,0,0,0,0,0,1,244,255,45,0,0,147,255,79,0,0,0,0,0,0,0,0,0,0,0,138,251,51,0,3,2,223,255,69,0,0,0,0,0,0,0,0,0,0,0,150,249,126,113,180,208,255,255,63,0,0,0,0,0,0,0,0,0,0,0,113,239,254,253,252,252,226,54,0,0,0,0,0,0,0,0,0,0,0,1,0,22,121,155,111,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,147,177,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,254,255,248,251,244,10,0,0,0,0,0,0,0,0,0,0,0,17,189,255,255,152,62,146,255,100,0,0,0,0,0,0,0,0,0,0,30,252,254,188,30,0,0,44,100,0,0,0,0,0,0,0,0,0,0,23,226,235,77,0,0,49,150,255,89,0,0,0,0,0,0,0,0,0,0,41,255,212,104,134,216,240,255,252,65,0,0,0,0,0,0,0,0,0,0,29,211,239,241,230,225,255,247,81,0,0,0,0,0,0,0,0,0,0,0,0,0,47,34,1,154,255,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,255,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,255,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,241,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,205,255,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,255,227,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,215,252,243,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,154,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,255,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,255,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,255,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,255,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,254,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,255,225,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,250,254,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,255,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,246,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,247,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,255,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,240,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,92,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,203,255,237,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,255,255,255,255,255,214,226,157,175,45,37,3,0,0,0,0,0,0,0,45,141,189,233,183,237,255,255,255,255,255,251,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,255,255,215,20,0,0,0,0,0,0,0,0,0,0,0,0,0,107,255,255,255,215,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,187,255,255,255,177,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,221,255,255,193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,230,255,151,0,0,0,0,0,0,0,0,0,0,61,191,85,0,0,1,0,129,255,231,14,0,0,0,0,0,0,0,0,6,177,255,15,0,0,0,0,218,255,241,13,0,0,0,0,0,0,0,0,0,130,255,171,53,44,68,221,255,255,18,0,0,0,0,0,0,0,0,0,0,0,99,255,255,255,255,255,255,102,16,0,0,0,0,0,0,0,0,0,0,0,0,11,223,245,148,128,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,171,255,255,227,172,78,0,0,0,0,0,0,0,0,0,0,0,0,150,255,255,221,224,229,255,249,112,0,0,0,0,0,0,0,0,0,0,31,255,177,29,0,0,0,43,246,255,62,0,0,0,0,0,0,0,0,0,30,255,63,0,0,0,0,0,116,255,71,0,0,0,0,0,0,0,0,0,13,250,191,0,0,0,0,11,243,255,69,0,0,0,0,0,0,0,0,0,0,34,99,0,0,0,45,150,253,245,98,3,0,0,0,0,0,0,0,0,0,0,0,94,165,214,233,255,255,255,253,126,0,0,0,0,0,0,0,0,0,0,0,231,255,245,223,129,105,117,232,249,61,0,0,0,0,0,0,0,0,0,0,79,145,73,21,0,0,0,177,255,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,217,234,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,255,255,112,0,0,0,0,0,0,0,133,165,0,0,0,0,37,129,189,254,251,95,0,0,0,0,0,0,0,0,175,241,85,97,100,222,255,255,229,155,37,0,0,0,0,0,0,0,0,0,62,243,255,255,203,182,188,74,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,255,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,234,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,255,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,255,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,228,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,251,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,24,19,81,72,24,0,0,0,0,0,0,0,0,0,0,0,0,34,220,227,227,225,251,248,227,83,0,0,0,0,0,0,0,0,0,0,0,227,255,253,253,253,253,253,253,140,0,0,0,0,0,0,0,0,0,0,0,175,255,253,255,255,251,253,253,137,0,0,0,0,0,0,0,0,0,0,0,52,255,253,170,82,255,253,253,137,0,0,0,0,0,0,0,0,0,0,0,0,90,55,0,146,255,253,255,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,222,254,255,221,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,254,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,255,253,229,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,255,254,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,190,255,254,255,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,207,253,254,255,126,93,96,152,219,219,194,6,0,0,0,0,0,0,0,8,172,255,253,252,255,255,255,255,255,226,197,10,0,0,0,0,0,0,0,0,43,227,255,255,255,255,255,255,145,21,0,0,0,0,0,0,0,0,0,0,0,0,81,187,79,89,89,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
